hour,total_kWh,session_count,avg_kWh,max_kWh,min_kWh,avg_session_hrs,hour_of_day,day_of_week,month,day_of_month,week_of_year,is_weekend,is_business_hours,quarter,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,kWh_lag_1h,kWh_lag_2h,kWh_lag_3h,kWh_lag_6h,kWh_lag_12h,kWh_lag_24h,kWh_lag_48h,kWh_lag_168h,kWh_rolling_mean_3h,kWh_rolling_std_3h,kWh_rolling_mean_6h,kWh_rolling_std_6h,kWh_rolling_mean_12h,kWh_rolling_std_12h,kWh_rolling_mean_24h,kWh_rolling_std_24h,kWh_rolling_mean_48h,kWh_rolling_std_48h,kWh_rolling_mean_168h,kWh_rolling_std_168h,kWh_diff_1h,kWh_diff_24h,kWh_diff_168h,kWh_expanding_mean,kWh_per_session,demand_intensity
2018-05-14 11:00:00+00:00,11.633,1.0,11.633,11.633,11.633,9.681944444444444,11,0,5,14,20,0,1,2,0.258819045102521,-0.9659258262890682,0.0,1.0,0.49999999999999994,-0.8660254037844387,11.88725,12.1415,12.39575,11.707,27.566,7.348714285714285,4.671,32.25792276,12.141499999999994,0.25425000000011594,12.160000000000005,0.3394006850323862,14.173791666666666,6.959368413441941,12.066199404761905,11.025667262788259,15.752599702380953,11.815689839010147,25.02378082933503,30.025792086163698,-0.25425000000000075,4.284285714285714,-20.62492276,21.231518956284347,11.633,11.633
2018-05-14 12:00:00+00:00,2.554,1.0,2.554,2.554,2.554,0.3875,12,0,5,14,20,0,1,2,1.2246467991473532e-16,-1.0,0.0,1.0,0.49999999999999994,-0.8660254037844387,11.633,11.88725,12.1415,12.1785,4.689,7.293428571428572,9.3585,18.01296138,11.887249999999993,0.2542500000001228,12.147666666666671,0.35988094096120155,12.846041666666665,5.549039502096881,12.244711309523808,10.98055789236837,15.89764136904762,11.71910080161918,24.901013431954077,30.038198827603953,-9.078999999999999,-4.739428571428572,-15.45896138,21.2105156325288,2.554,2.554
2018-05-14 13:00:00+00:00,37.028,3.0,12.342666666666666,21.578,3.655,6.607222222222222,13,0,5,14,20,0,1,2,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.49999999999999994,-0.8660254037844387,2.554,11.633,11.88725,12.65,13.925,7.238142857142857,14.046,3.768,8.69141666666666,5.31667878198725,10.543583333333338,3.9305613042753933,12.668124999999996,5.859872587720355,12.04723511904762,11.11526515568778,15.755880952380954,11.84041222283783,24.808995804692174,30.083070336161637,34.474,29.78985714285714,33.26,21.169780882239436,12.342666666666666,37.028
2018-05-14 14:00:00+00:00,36.87,6.0,6.145,9.9,2.342,7.208888888888889,14,0,5,14,20,0,1,2,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.49999999999999994,-0.8660254037844387,37.028,2.554,11.633,12.39575,28.945999999999998,0.0,2.346,88.420395161,17.07166666666666,17.86892527079716,14.606583333333338,11.620551465686436,14.593374999999996,9.170426274852126,13.288479166666667,12.16832043510953,16.23467261904762,12.228113545413448,25.006971995168367,30.05319764917085,-0.15800000000000125,36.87,-51.550395161000004,21.204330379228022,6.145,36.87
2018-05-14 15:00:00+00:00,116.64468877,15.0,7.776312584666667,23.343,1.122,7.622055555555556,15,0,5,14,20,0,1,2,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.49999999999999994,-0.8660254037844387,36.87,37.028,2.554,12.1415,10.764000000000001,0.0,16.812,138.71919385,25.48399999999999,19.858119649151067,18.685625000000005,14.602236362754528,15.25370833333333,10.488442099213724,14.824729166666666,12.732067388419024,16.95392261904762,12.407828588587897,24.70012440492432,29.662489077777174,79.77468877000001,116.64468877,-22.07450508000001,21.238386182751437,7.776312584666667,116.64468877
2018-05-14 16:00:00+00:00,62.869,10.0,6.2869,13.885,1.884,6.950055555555555,16,0,5,14,20,0,1,2,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.49999999999999994,-0.8660254037844387,116.64468877,36.87,37.028,11.88725,11.235500000000002,0.0,35.701,126.17455508,63.51422958999999,46.01239518334417,36.102823128333334,41.95027149566102,24.077099064166664,30.948385681907105,19.684924532083333,24.055229046123422,19.03377030175595,18.999686341573867,24.568728541352893,29.199675819996198,-53.77568877,62.869,-63.305555080000005,21.445341285977573,6.2869,62.869
2018-05-14 17:00:00+00:00,30.16,4.0,7.54,13.479,0.585,6.5917361111111115,17,0,5,14,20,0,1,2,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,-0.8660254037844387,62.869,116.64468877,36.87,11.633,11.707,7.017,16.894,113.62991631,72.12789625666666,40.685324282920206,44.59978146166667,41.22128292443023,28.379890730833328,32.548655966730884,22.304466198750003,25.21362914546573,19.59977030175595,19.890548134654118,24.191909761114793,28.27442830629299,-32.709,23.143,-83.46991631,21.535002884925674,7.54,30.16
2018-05-14 18:00:00+00:00,12.762,2.0,6.381,11.287,1.475,4.977361111111112,18,0,5,14,20,0,1,2,-1.0,-1.8369701987210297e-16,0.0,1.0,0.49999999999999994,-0.8660254037844387,30.16,62.869,116.64468877,2.554,12.1785,5.729,23.0175,101.08527753999999,69.89122959,43.667884414314635,47.687614795,38.88563012279048,29.91764073083333,32.1224538581865,23.268757865416664,25.045531897135394,19.876145301755955,19.944243774253785,23.695065021174322,27.413666325717127,-17.398,7.033,-88.32327753999999,21.553631388413955,6.381,12.762
2018-05-14 19:00:00+00:00,13.359,0.0,10.1685,0.0,0.0,4.3938194444444445,19,0,5,14,20,0,0,2,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.49999999999999994,-0.8660254037844387,12.762,30.16,62.869,37.028,12.65,4.441,29.141000000000002,0.0,35.26366666666666,25.440389586901656,49.38894812833334,36.676557428174654,29.96626573083333,32.09358897026313,23.561799532083338,24.87193044820081,19.66248905175595,19.96479678937292,23.169331226293366,26.75972847014755,0.5969999999999995,8.918,13.359,21.53468390697341,0.0,0.0
2018-05-14 20:00:00+00:00,13.956,1.0,13.956,13.956,13.956,3.810277777777778,20,0,5,14,20,0,0,2,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.49999999999999994,-0.8660254037844387,13.359,12.762,30.16,36.87,12.39575,51.123000000000005,13.908,75.996,18.760333333333328,9.876912591155982,45.444114795,39.44069773024646,30.02534906416666,32.05944664217126,23.933382865416664,24.639377833444367,19.333697385089287,19.935309753700412,23.248849083436223,26.710270147087815,0.5969999999999995,-37.167,-62.03999999999999,21.517101791044432,13.956,0.0
2018-05-14 21:00:00+00:00,3.212,1.0,3.212,3.212,3.212,0.6666666666666666,21,0,5,14,20,0,0,2,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.49999999999999994,-0.8660254037844387,13.956,13.359,12.762,116.64468877,12.1415,19.247999999999998,31.348999999999997,1.376,13.358999999999995,0.5970000000022498,41.625114795,41.4929404840597,30.155369897499998,31.98452418422221,22.384757865416663,24.016290453144293,19.33469738508929,19.93503299973373,22.87956336915051,26.403753516591014,-10.744,-16.035999999999998,1.8360000000000003,21.500876250720303,3.212,0.0
2018-05-14 22:00:00+00:00,33.737,3.0,11.245666666666667,12.977,9.581,2.4523148148148146,22,0,5,14,20,0,0,2,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.49999999999999994,-0.8660254037844387,3.212,13.956,13.359,62.869,11.88725,10.065,48.79,10.065,10.175666666666663,6.038095091445337,22.719666666666672,21.500956468647324,29.411244897499998,32.54075580052582,21.71659119875,24.328397646960124,18.748509885089288,19.987849904530158,22.890491940579082,26.39517841871161,30.525000000000002,23.672000000000004,23.672000000000004,21.4617137748087,11.245666666666667,0.0
2018-05-14 23:00:00+00:00,24.66,3.0,8.22,16.806,0.915,3.061851851851852,23,0,5,14,20,0,0,2,-0.25881904510252157,0.9659258262890681,0.0,1.0,0.49999999999999994,-0.8660254037844387,33.737,3.212,13.956,30.16,11.633,27.566,42.15,18.754,16.96833333333333,15.48384707794984,17.864333333333338,11.65695278649901,31.2320573975,32.07908711419514,22.702924532083333,24.315332079555013,18.43490571842262,19.621204217801147,23.031396702483843,26.389485647013867,-9.077000000000002,-2.905999999999999,5.905999999999999,21.48794301887962,8.22,0.0
2018-05-15 00:00:00+00:00,40.477000000000004,5.0,8.095400000000001,15.427,3.076,3.8732777777777776,0,1,5,15,20,0,0,2,0.0,1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,24.66,33.737,3.212,12.762,2.554,4.689,19.426000000000002,36.181000000000004,20.53633333333333,15.67473688242758,16.947666666666674,10.671258045172884,32.317640730833325,31.571956953144824,22.58184119875,24.297291295096407,18.07053071842262,19.331696476084943,23.066551464388606,26.387687169659447,15.817000000000004,35.788000000000004,4.295999999999999,21.494706466600558,8.095400000000001,0.0
2018-05-15 01:00:00+00:00,49.093999999999994,5.0,9.8188,13.955,1.335,4.807444444444444,1,1,5,15,20,0,0,2,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,40.477000000000004,24.66,33.737,13.359,37.028,13.925,8.468,39.193,32.958,7.937222625074919,21.56683333333334,13.981904439906145,35.47789073083333,30.189594531503946,24.073007865416667,24.249571442294073,18.50909321842262,19.60002244665931,23.092122892960035,26.402549415135372,8.61699999999999,35.169,9.900999999999996,21.53509432518226,9.8188,0.0
2018-05-15 02:00:00+00:00,13.38,1.0,13.38,13.38,13.38,2.0130555555555554,2,1,5,15,20,0,0,2,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,49.093999999999994,40.477000000000004,24.66,13.956,36.87,28.945999999999998,14.487,10.405,38.077,12.392541668277765,27.52266666666667,17.058797913882074,36.48339073083333,30.445765532748815,25.538382865416665,24.668666676303097,19.35546821842262,20.029653280273966,23.151057416769557,26.449712388446866,-35.71399999999999,-15.565999999999997,2.9750000000000014,21.593605802198855,13.38,0.0
2018-05-15 03:00:00+00:00,7.326,1.0,7.326,7.326,7.326,2.2375,3,1,5,15,20,0,0,2,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,13.38,49.093999999999994,40.477000000000004,3.212,116.64468877,10.764000000000001,13.525,42.368,34.31699999999999,18.636835809761298,27.426666666666673,17.151782480741392,34.52589073083333,31.165287433822943,24.889799532083334,24.77955874759789,19.332405718422617,20.036014490010395,23.168765750102892,26.442122489040912,-6.054000000000001,-3.4380000000000015,-35.042,21.57620409499081,7.326,0.0
2018-05-15 04:00:00+00:00,6.612,1.0,6.612,6.612,6.612,12.035555555555556,4,1,5,15,20,0,0,2,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,7.326,13.38,49.093999999999994,33.737,62.869,11.235500000000002,17.158,27.611000000000004,23.266666666666662,22.571023223002875,28.112333333333336,16.036109860769454,25.415999999999997,18.301719501928513,24.746549532083336,24.874525626040608,19.203259885089285,20.09413773109375,22.96018241676956,26.42797341026602,-0.7139999999999995,-4.623500000000002,-20.999000000000002,21.54607681360605,6.612,0.0
2018-05-15 05:00:00+00:00,7.724,0.0,7.724,0.0,0.0,10.36375,5,1,5,15,20,0,0,2,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,6.612,7.326,13.38,24.66,30.16,11.707,20.791,31.466,9.105999999999996,3.7185690796330855,23.591500000000007,17.853761236781466,20.727916666666662,14.683348661034815,24.553903698750002,25.00129501605469,18.98355155175595,20.174470457735897,22.835188369150508,26.45548936573496,1.112,-3.9830000000000005,-23.742,21.514570322438107,0.0,0.0
2018-05-15 06:00:00+00:00,8.836,0.0,8.836,0.0,0.0,8.691944444444445,6,1,5,15,20,0,0,2,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,7.724,6.612,7.326,40.477000000000004,12.762,12.1785,24.424000000000003,29.222,7.220666666666662,0.563433521665822,20.768833333333337,18.955817749880037,18.858249999999995,14.80109890960181,24.38794536541667,25.10329184966542,18.711322385089286,20.237624824098507,22.69386694057908,26.472516432521445,1.112,-3.3424999999999994,-20.386000000000003,21.48553754281192,0.0,0.0
2018-05-15 07:00:00+00:00,9.948,0.0,9.948,0.0,0.0,7.020138888888889,7,1,5,15,20,0,0,2,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,8.836,7.724,6.612,49.093999999999994,13.359,12.65,28.057000000000002,26.978,7.723999999999996,1.112000000001516,15.495333333333337,16.63572659869916,18.53108333333333,14.990283498188363,24.24867453208333,25.183118875302675,18.386572385089288,20.269048647316897,22.572521702483844,26.48913112302134,1.112,-2.702,-17.03,21.458962884108534,0.0,0.0
2018-05-15 08:00:00+00:00,11.06,1.0,11.06,11.06,11.06,5.348333333333334,8,1,5,15,20,0,1,2,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,9.948,8.836,7.724,13.38,13.956,12.39575,13.94,24.734,8.835999999999997,1.1120000000014707,8.971000000000005,2.459184824286265,18.24683333333333,15.128972475072882,24.136091198749998,25.243194343805524,18.009301551755954,20.253748794206906,22.471152654864795,26.50475195133419,1.112,-1.335749999999999,-13.674000000000001,21.43483088644793,11.06,11.06
2018-05-15 09:00:00+00:00,19.550333333333334,0.0,13.461833333333333,0.0,0.0,7.0280555555555555,9,1,5,15,20,0,1,2,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,11.06,9.948,8.836,7.326,3.212,12.1415,10.672,0.0,9.947999999999995,1.1120000000014254,8.584333333333339,1.689113574235468,18.005499999999998,15.226425328117069,24.080434948749996,25.271661395084184,17.94930155175595,20.270319339150483,22.38975979772194,26.518753307142603,8.490333333333334,7.408833333333334,19.550333333333334,21.41312621932147,0.0,19.550333333333334
2018-05-15 10:00:00+00:00,28.040666666666667,0.0,15.863666666666667,0.0,0.0,8.707777777777778,10,1,5,15,20,0,1,2,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,19.550333333333334,11.06,9.948,6.612,33.737,11.88725,7.404,0.0,13.51944444444444,5.252413882453994,10.621722222222227,4.648215908241523,19.367027777777775,14.496325816946692,24.389136337638888,25.16450617882483,18.13426682953373,20.24299025968433,22.50613082946797,26.462749794832835,8.490333333333332,16.153416666666665,28.040666666666667,21.40923729889143,0.0,28.040666666666667
2018-05-15 11:00:00+00:00,36.531,2.0,18.2655,24.878,11.653,10.3875,11,1,5,15,20,0,1,2,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,28.040666666666667,19.550333333333334,11.06,7.724,24.66,11.633,7.348714285714285,18.002,19.550333333333327,8.490333333333467,14.193166666666672,7.985487040736955,18.89233333333333,14.069987323836758,25.062195365416667,25.03125771734753,18.564197385089283,20.229388021295375,22.6730395596267,26.40832125815099,8.490333333333332,24.898,18.529,21.423052776740963,18.2655,36.531
2018-05-15 12:00:00+00:00,27.639,0.0,13.8195,0.0,0.0,9.94125,12,1,5,15,20,0,1,2,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,36.531,28.040666666666667,19.550333333333334,8.836,40.477000000000004,2.554,7.293428571428572,18.454,28.040666666666663,8.490333333333416,18.99433333333334,11.293019869715012,19.88158333333333,14.904920397067777,26.099612032083332,24.966350779293926,19.172161670803572,20.32344820917562,22.783331226293367,26.42738168468241,-8.892,25.085,9.184999999999999,21.45446223042757,0.0,27.639
2018-05-15 13:00:00+00:00,18.747,2.0,9.3735,10.448,8.299,9.495,13,1,5,15,20,0,1,2,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,27.639,36.531,28.040666666666667,9.948,49.093999999999994,37.028,7.238142857142857,18.906,30.736888888888885,5.021864863146446,22.128166666666672,10.49070585221882,18.81175,13.704660712876048,27.144820365416667,24.45766907083763,19.596027742232142,20.282556685557037,22.83800384534099,26.42787248869926,-8.892,-18.281,-0.15899999999999892,21.467293221650753,9.3735,18.747
2018-05-15 14:00:00+00:00,23.42,4.0,5.855,10.996,2.69,6.864722222222222,14,1,5,15,20,0,1,2,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,18.747,27.639,36.531,11.06,13.38,36.87,0.0,69.67013589999999,27.638999999999996,8.892000000000085,23.59466666666667,8.949264113756966,16.282833333333333,9.873009448271299,26.383112032083332,24.42112913910791,19.835795599375,20.201223390008302,22.837057416769557,26.42801699049419,4.673000000000002,-13.449999999999996,-46.25013589999999,21.461661144587293,5.855,23.42
2018-05-15 15:00:00+00:00,75.947,12.0,6.328916666666667,13.849,1.222,6.262060185185185,15,1,5,15,20,0,1,2,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,23.42,18.747,27.639,19.550333333333334,7.326,116.64468877,0.0,87.077,23.26866666666666,4.447931241974781,25.65466666666667,6.601479847562844,17.1195,10.028831367410529,25.822695365416664,24.32414547707067,20.323712266041664,19.993703141230633,22.561758988793365,26.176938666140458,52.527,-40.69768877,-11.129999999999995,21.465707299247235,6.328916666666667,75.947
2018-05-15 16:00:00+00:00,59.445,11.0,5.404090909090909,13.029,1.315,6.692803030303031,16,1,5,15,20,0,1,2,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,75.947,23.42,18.747,28.040666666666667,6.612,62.869,0.0,103.498,39.37133333333333,31.761514074951368,35.05411111111112,20.879924580181683,22.83791666666666,19.255957020366445,24.126958333333334,18.419120588120766,21.90594143270833,21.312714748964794,22.495508988793368,26.026333275257482,-16.502000000000002,-3.4239999999999995,-44.053000000000004,21.578039861516828,5.404090909090909,59.445
2018-05-15 17:00:00+00:00,31.384,5.0,6.2768,16.715,0.64,5.996833333333333,17,1,5,15,20,0,1,2,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,59.445,75.947,23.42,36.531,7.724,30.16,7.017,2.817,52.93733333333333,26.86137982928897,40.288166666666676,22.632769538142433,27.240666666666666,21.155051784862167,23.984291666666664,18.116773225640916,23.14437893270833,21.735639328317323,22.23328875069813,25.420193740206074,-28.061,1.2240000000000002,28.567,21.65595541735733,6.2768,31.384
2018-05-15 18:00:00+00:00,35.8785,0.0,7.1757,0.0,0.0,5.639222222222222,18,1,5,15,20,0,1,2,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,31.384,59.445,75.947,27.639,8.836,12.762,5.729,8.719999999999999,55.59199999999999,22.52996779846786,39.430333333333344,22.899624011469445,29.21233333333333,20.254103234613517,24.035291666666666,18.136626099779765,23.652024766041663,21.635282451516996,22.403330417364796,25.385057298034564,4.494500000000002,23.116500000000002,27.158500000000004,21.67593086824571,0.0,35.8785
2018-05-15 19:00:00+00:00,40.373000000000005,5.0,8.0746,14.903,1.738,5.281611111111111,19,1,5,15,20,0,0,2,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,35.8785,31.384,59.445,18.747,9.948,13.359,4.441,14.623,42.235833333333325,15.072050145329712,40.80358333333334,22.290038062813352,31.465875,19.260928641867032,24.998479166666666,18.125726011600605,24.280139349375002,21.5413163315105,22.564988155460036,25.383872675426854,4.494500000000002,27.014000000000003,25.750000000000007,21.7050344935157,8.0746,0.0
2018-05-15 20:00:00+00:00,16.263,3.0,5.421,7.562,2.527,5.354814814814815,20,1,5,15,20,0,0,2,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,40.373000000000005,35.8785,31.384,23.42,11.06,13.956,51.123000000000005,13.831,35.8785,4.494500000000081,44.40791666666667,19.595786308328332,34.00129166666667,18.140850367922013,26.124062500000004,18.210074381711618,25.028722682708334,21.461405812597462,22.718261964983846,25.413355083685016,-24.110000000000003,2.307000000000002,2.432000000000002,21.74321029209747,5.421,0.0
2018-05-15 21:00:00+00:00,5.421,1.0,5.421,5.421,5.421,4.238333333333333,21,1,5,15,20,0,0,2,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,16.263,40.373000000000005,35.8785,75.947,19.550333333333334,3.212,19.247999999999998,23.493000000000002,30.838166666666663,12.820949461070914,43.21508333333335,21.274777485127032,34.434875,17.596702084140738,26.220187499999998,18.149037170487325,24.30247268270833,21.147119246863003,22.732738155460034,25.408954613439427,-10.842000000000002,2.209,-18.072000000000003,21.732026189460534,5.421,0.0
2018-05-15 22:00:00+00:00,9.01,1.0,9.01,9.01,9.01,2.1238888888888887,22,1,5,15,20,0,0,2,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,5.421,16.263,40.373000000000005,59.445,28.040666666666667,33.737,10.065,33.155,20.685666666666666,17.89079543601501,31.460750000000004,18.9267484733908,33.25743055555556,19.09236406970047,26.31222916666667,18.032506690569694,24.014410182708332,21.31097506735606,22.625166726888605,25.443947434880958,3.5889999999999995,-24.727000000000004,-24.145000000000003,21.698806176854706,9.01,0.0
2018-05-15 23:00:00+00:00,9.635,2.0,4.8175,6.906,2.729,2.1166666666666667,23,1,5,15,20,0,0,2,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,9.01,5.421,16.263,31.384,36.531,24.66,27.566,13.672,10.23133333333333,5.52322209704956,23.054916666666674,14.751805057065633,31.671541666666666,20.316237938540116,25.2819375,18.294337130132593,23.992431016041664,21.32620655017484,22.481446488793367,25.45230366732512,0.625,-15.025,-4.037000000000001,21.673015920397685,4.8175,0.0
2018-05-16 00:00:00+00:00,35.098,3.0,11.699333333333334,16.054,4.541,5.981018518518518,0,2,5,16,20,0,0,2,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,9.635,9.01,5.421,35.8785,27.639,40.477000000000004,4.689,21.961,8.021999999999997,2.2741057583154345,19.43008333333334,14.966380966742328,29.43020833333333,21.195961655957753,24.655895833333332,18.57152718374946,23.61886851604167,21.419120566448974,22.457416726888603,25.462574165277257,25.463,-5.379000000000005,13.137,21.64859803820621,11.699333333333334,0.0
2018-05-16 01:00:00+00:00,41.984,4.0,10.496,13.915,6.646,4.901597222222222,1,2,5,16,20,0,0,2,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,35.098,9.635,9.01,40.373000000000005,18.747,49.093999999999994,13.925,38.504000000000005,17.914333333333328,14.88477263290695,19.300000000000004,14.797259665221814,30.05179166666667,21.247964053761063,24.43177083333333,18.403995240336005,24.252389349375004,21.296671359655075,22.535613155460034,25.48120579344171,6.886000000000003,-7.109999999999992,3.479999999999997,21.675823548250328,10.496,0.0
2018-05-16 02:00:00+00:00,12.905999999999999,2.0,6.452999999999999,11.02,1.886,1.7070833333333333,2,2,5,16,20,0,0,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,41.984,35.098,9.635,16.263,23.42,13.38,28.945999999999998,1.986,28.90566666666666,17.04034020591533,19.568500000000004,15.263383907246793,31.988208333333333,21.182794278138147,24.13552083333333,18.043438892193205,24.836951849375,21.39204401887531,22.556327441174318,25.495674990456855,-29.078000000000003,-0.474000000000002,10.919999999999998,21.71685016734477,6.452999999999999,0.0
2018-05-16 03:00:00+00:00,14.314,2.0,7.157,7.611,6.703,7.127222222222222,3,2,5,16,20,0,0,2,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,12.905999999999999,41.984,35.098,5.421,75.947,7.326,10.764000000000001,15.588999999999999,29.995999999999995,15.195569222638593,19.009000000000004,15.468928702402128,31.112041666666666,21.77847764157237,24.115770833333332,18.055978596220697,24.502785182708333,21.4516884349377,22.62132744117432,25.45680828033848,1.4080000000000013,6.988,-1.2749999999999986,21.69908635652351,7.157,0.0
2018-05-16 04:00:00+00:00,32.998,2.0,16.499,19.775,13.223,5.936388888888889,4,2,5,16,20,0,0,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,14.314,12.905999999999999,41.984,9.01,59.445,6.612,11.235500000000002,15.030666666666665,23.067999999999994,16.396856649980265,20.491166666666672,14.287527069673994,25.975958333333335,16.983337992999715,24.4069375,17.82836770395624,24.57674351604167,21.40939175424302,22.613738155460034,25.459107290149536,18.683999999999997,26.385999999999996,17.967333333333332,21.684227027838354,16.499,0.0
2018-05-16 05:00:00+00:00,3.057,1.0,3.057,3.057,3.057,0.4486111111111111,5,2,5,16,20,0,0,2,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,32.998,14.314,12.905999999999999,9.635,31.384,7.724,11.707,14.472333333333333,20.07266666666666,11.215783402568706,24.489166666666673,13.77945439292381,23.772041666666667,13.63023643571741,25.506354166666664,17.493729722383062,25.030128932708333,21.35120634419207,22.72068656815845,25.464799514803527,-29.941,-4.667,-11.415333333333333,21.706945447461166,3.057,0.0
2018-05-16 06:00:00+00:00,5.323333333333333,0.0,5.323333333333333,0.0,0.0,2.702962962962963,6,2,5,16,20,0,0,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,3.057,32.998,14.314,35.098,35.8785,8.836,12.1785,13.914,16.789666666666662,15.123245826651633,23.392833333333332,15.367801643913394,21.41145833333333,14.609833536881132,25.311895833333335,17.724408589563396,24.849920599374997,21.502019899678057,22.652738155460035,25.502143150229355,2.2663333333333333,-3.512666666666667,-8.590666666666667,21.669570807285893,0.0,0.0
2018-05-16 07:00:00+00:00,7.589666666666666,0.0,7.589666666666666,0.0,0.0,4.957314814814815,7,2,5,16,20,0,0,2,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,5.323333333333333,3.057,32.998,41.984,40.373000000000005,9.948,12.65,13.4538,13.792777777777772,16.670767443286802,18.430388888888896,15.637054781535463,18.86519444444444,14.521615705427747,25.165534722222223,17.88019373746609,24.707104627152777,21.610466382656686,22.601603234825113,25.528369498072667,2.266333333333333,-2.3583333333333343,-5.864133333333333,21.63687833233799,0.0,0.0
2018-05-16 08:00:00+00:00,9.856,1.0,9.856,9.856,9.856,7.211666666666667,8,2,5,16,20,0,1,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,7.589666666666666,5.323333333333333,3.057,12.905999999999999,16.263,11.06,12.39575,12.993599999999999,5.323333333333328,2.2663333333342215,12.698000000000002,10.845961265732875,16.13325,13.124024227412681,25.067270833333335,17.973696459880316,24.601681016041667,21.682758874715972,22.56669767926956,25.544956105496688,2.2663333333333338,-1.2040000000000006,-3.137599999999999,21.608839985699923,9.856,9.856
